,Year,Month,State,Beverage Type,Gallons,Ethanol,Population,PerCapita,PerCapita3yr,PctChange,index,positive,totalTestResults,Positivity Rate,Shutdown Length
0,2017,1,Alaska,Spirits,103645,42598,593378,0.0718,,,,,,0.0,0
1,2017,1,Arkansas,Spirits,402885,165586,2455022,0.0674,,,,,,0.0,0
2,2017,1,Colorado,Spirits,733857,301615,4634346,0.0651,,,,,,0.0,31
3,2017,1,Connecticut,Spirits,412100,169373,3015481,0.0562,,,,,,0.0,0
4,2017,1,Florida,Spirits,2770686,1138752,17722275,0.0643,,,,,,0.0,31
5,2017,1,Illinois,Spirits,1044642,429348,10556100,0.0407,,,,,,0.0,70
6,2017,1,Kansas,Spirits,389012,159884,2356231,0.0679,,,,,,0.0,35
7,2017,1,Kentucky,Spirits,779156,320233,3670568,0.0872,,,,,,0.0,0
8,2017,1,Louisiana,Spirits,633111,260209,3807282,0.0683,,,,,,0.0,46
9,2017,1,Massachusetts,Spirits,520076,213751,5815595,0.0368,,,,,,0.0,55
10,2017,1,Missouri,Spirits,633870,260521,5037634,0.0517,,,,,,0.0,27
11,2017,1,North Dakota,Spirits,123893,50920,613251,0.083,,,,,,0.0,0
12,2017,1,Texas,Spirits,4141099,1701992,22572383,0.0754,,,,,,0.0,28
13,2017,1,Virginia,Spirits,807880,332039,7015247,0.0473,,,,,,0.0,0
14,2017,1,Wisconsin,Spirits,1387718,570352,4805415,0.1187,,,,,,0.0,49
15,2017,1,Alaska,Wine,140499,18124,593378,0.0305,,,,,,0.0,0
16,2017,1,Arkansas,Wine,451444,58236,2455022,0.0237,,,,,,0.0,0
17,2017,1,Colorado,Wine,1146987,147961,4634346,0.0319,,,,,,0.0,31
18,2017,1,Connecticut,Wine,794732,102520,3015481,0.034,,,,,,0.0,0
19,2017,1,Florida,Wine,5705956,736068,17722275,0.0415,,,,,,0.0,31
20,2017,1,Illinois,Wine,2113935,272698,10556100,0.0258,,,,,,0.0,70
21,2017,1,Kentucky,Wine,736522,95011,3670568,0.0259,,,,,,0.0,0
22,2017,1,Louisiana,Wine,691735,89234,3807282,0.0234,,,,,,0.0,46
23,2017,1,Massachusetts,Wine,1342858,173229,5815595,0.0298,,,,,,0.0,55
24,2017,1,Missouri,Wine,972384,125437,5037634,0.0249,,,,,,0.0,27
25,2017,1,North Dakota,Wine,96753,12481,613251,0.0204,,,,,,0.0,0
26,2017,1,Oregon,Wine,1476304,190443,3468412,0.0549,,,,,,0.0,0
27,2017,1,Texas,Wine,6021965,776833,22572383,0.0344,,,,,,0.0,28
28,2017,1,Virginia,Wine,1879813,242496,7015247,0.0346,,,,,,0.0,0
29,2017,1,Wisconsin,Wine,1277174,164756,4805415,0.0343,,,,,,0.0,49
30,2017,1,Alaska,Beer,787407,35433,593378,0.0597,,,,,,0.0,0
31,2017,1,Arkansas,Beer,3400200,153009,2455022,0.0623,,,,,,0.0,0
32,2017,1,Colorado,Beer,8181014,368146,4634346,0.0794,,,,,,0.0,31
33,2017,1,Connecticut,Beer,3450020,155251,3015481,0.0515,,,,,,0.0,0
34,2017,1,Florida,Beer,30220321,1359914,17722275,0.0767,,,,,,0.0,31
35,2017,1,Illinois,Beer,15922784,716525,10556100,0.0679,,,,,,0.0,70
36,2017,1,Kansas,Beer,4174028,187831,2356231,0.0797,,,,,,0.0,35
37,2017,1,Kentucky,Beer,5959564,268180,3670568,0.0731,,,,,,0.0,0
38,2017,1,Massachusetts,Beer,8185604,368352,5815595,0.0633,,,,,,0.0,55
39,2017,1,Missouri,Beer,9474397,426348,5037634,0.0846,,,,,,0.0,27
40,2017,1,North Dakota,Beer,1480113,66605,613251,0.1086,,,,,,0.0,0
41,2017,1,Oregon,Beer,6073741,273318,3468412,0.0788,,,,,,0.0,0
42,2017,1,Texas,Beer,52609593,2367432,22572383,0.1049,,,,,,0.0,28
43,2017,1,Virginia,Beer,10272274,462252,7015247,0.0659,,,,,,0.0,0
44,2017,2,Alaska,Spirits,120929,49702,593378,0.0838,,,,,,0.0,0
45,2017,2,Arkansas,Spirits,257696,105913,2455022,0.0431,,,,,,0.0,0
46,2017,2,Colorado,Spirits,929497,382023,4634346,0.0824,,,,,,0.0,31
47,2017,2,Connecticut,Spirits,577939,237533,3015481,0.0788,,,,,,0.0,0
48,2017,2,Florida,Spirits,3423792,1407178,17722275,0.0794,,,,,,0.0,31
49,2017,2,Illinois,Spirits,1419199,583291,10556100,0.0553,,,,,,0.0,70
50,2017,2,Kansas,Spirits,322364,132492,2356231,0.0562,,,,,,0.0,35
51,2017,2,Kentucky,Spirits,262904,108053,3670568,0.0294,,,,,,0.0,0
52,2017,2,Louisiana,Spirits,700315,287829,3807282,0.0756,,,,,,0.0,46
53,2017,2,Massachusetts,Spirits,812741,334037,5815595,0.0574,,,,,,0.0,55
54,2017,2,Missouri,Spirits,956038,392932,5037634,0.078,,,,,,0.0,27
55,2017,2,North Dakota,Spirits,137002,56308,613251,0.0918,,,,,,0.0,0
56,2017,2,Texas,Spirits,2965700,1218903,22572383,0.054000000000000006,,,,,,0.0,28
57,2017,2,Virginia,Spirits,830462,341320,7015247,0.0487,,,,,,0.0,0
58,2017,2,Wisconsin,Spirits,889002,365380,4805415,0.076,,,,,,0.0,49
59,2017,2,Alaska,Wine,163072,21036,593378,0.0355,,,,,,0.0,0
60,2017,2,Arkansas,Wine,310160,40011,2455022,0.0163,,,,,,0.0,0
61,2017,2,Colorado,Wine,1482717,191270,4634346,0.0413,,,,,,0.0,31
62,2017,2,Connecticut,Wine,1023038,131972,3015481,0.0438,,,,,,0.0,0
63,2017,2,Florida,Wine,6360162,820461,17722275,0.0463,,,,,,0.0,31
64,2017,2,Illinois,Wine,2586424,333649,10556100,0.0316,,,,,,0.0,70
65,2017,2,Kentucky,Wine,244620,31556,3670568,0.0086,,,,,,0.0,0
66,2017,2,Louisiana,Wine,717754,92590,3807282,0.0243,,,,,,0.0,46
67,2017,2,Massachusetts,Wine,1962634,253180,5815595,0.0435,,,,,,0.0,55
68,2017,2,Missouri,Wine,1312305,169287,5037634,0.0336,,,,,,0.0,27
69,2017,2,North Dakota,Wine,106924,13793,613251,0.0225,,,,,,0.0,0
70,2017,2,Oregon,Wine,1085695,140055,3468412,0.0404,,,,,,0.0,0
71,2017,2,Texas,Wine,5353402,690589,22572383,0.0306,,,,,,0.0,28
72,2017,2,Virginia,Wine,1903575,245561,7015247,0.035,,,,,,0.0,0
73,2017,2,Wisconsin,Wine,1006746,129870,4805415,0.027000000000000003,,,,,,0.0,49
74,2017,2,Alaska,Beer,845710,38057,593378,0.0641,,,,,,0.0,0
75,2017,2,Arkansas,Beer,3528088,158764,2455022,0.0647,,,,,,0.0,0
76,2017,2,Colorado,Beer,7969597,358632,4634346,0.0774,,,,,,0.0,31
77,2017,2,Connecticut,Beer,3559873,160194,3015481,0.0531,,,,,,0.0,0
78,2017,2,Florida,Beer,31736910,1428161,17722275,0.0806,,,,,,0.0,31
79,2017,2,Illinois,Beer,16802205,756099,10556100,0.0716,,,,,,0.0,70
80,2017,2,Kansas,Beer,3870683,174181,2356231,0.0739,,,,,,0.0,35
81,2017,2,Kentucky,Beer,4533440,204005,3670568,0.0556,,,,,,0.0,0
82,2017,2,Massachusetts,Beer,7809330,351420,5815595,0.0604,,,,,,0.0,55
83,2017,2,Missouri,Beer,9010164,405457,5037634,0.0805,,,,,,0.0,27
84,2017,2,North Dakota,Beer,1495247,67286,613251,0.1097,,,,,,0.0,0
85,2017,2,Oregon,Beer,6561339,295260,3468412,0.0851,,,,,,0.0,0
86,2017,2,Texas,Beer,40292159,1813147,22572383,0.0803,,,,,,0.0,28
87,2017,2,Virginia,Beer,10261713,461777,7015247,0.0658,,,,,,0.0,0
88,2017,3,Alaska,Spirits,141033,57964,593378,0.0977,,,,,,0.0,0
89,2017,3,Arkansas,Spirits,289006,118781,2455022,0.0484,,,,,,0.0,0
90,2017,3,Colorado,Spirits,1154429,474470,4634346,0.1024,,,,,,0.0,31
91,2017,3,Connecticut,Spirits,581433,238969,3015481,0.0792,,,,,,0.0,0
92,2017,3,Florida,Spirits,4217222,1733278,17722275,0.0978,,,,,,0.0,31
93,2017,3,Illinois,Spirits,1767023,726247,10556100,0.0688,,,,,,0.0,70
94,2017,3,Kansas,Spirits,345188,141872,2356231,0.0602,,,,,,0.0,35
95,2017,3,Kentucky,Spirits,681101,279932,3670568,0.0763,,,,,,0.0,0
96,2017,3,Louisiana,Spirits,814115,334601,3807282,0.0879,,,,,,0.0,46
97,2017,3,Massachusetts,Spirits,1212509,498341,5815595,0.0857,,,,,,0.0,55
98,2017,3,Missouri,Spirits,1064454,437490,5037634,0.0868,,,,,,0.0,27
99,2017,3,North Dakota,Spirits,162070,66611,613251,0.1086,,,,,,0.0,0
100,2017,3,Texas,Spirits,2596052,1066977,22572383,0.0473,,,,,,0.0,28
101,2017,3,Virginia,Spirits,943961,387968,7015247,0.0553,,,,,,0.0,0
102,2017,3,Wisconsin,Spirits,919418,377881,4805415,0.0786,,,,,,0.0,49
103,2017,3,Alaska,Wine,207743,26799,593378,0.0452,,,,,,0.0,0
104,2017,3,Arkansas,Wine,303000,39087,2455022,0.0159,,,,,,0.0,0
105,2017,3,Colorado,Wine,1516369,195612,4634346,0.0422,,,,,,0.0,31
106,2017,3,Connecticut,Wine,1297962,167437,3015481,0.0555,,,,,,0.0,0
107,2017,3,Florida,Wine,7206124,929590,17722275,0.0525,,,,,,0.0,31
108,2017,3,Illinois,Wine,3007626,387984,10556100,0.0368,,,,,,0.0,70
109,2017,3,Kentucky,Wine,320378,41329,3670568,0.0113,,,,,,0.0,0
110,2017,3,Louisiana,Wine,849630,109602,3807282,0.0288,,,,,,0.0,46
111,2017,3,Massachusetts,Wine,2722797,351241,5815595,0.0604,,,,,,0.0,55
112,2017,3,Missouri,Wine,1340458,172919,5037634,0.0343,,,,,,0.0,27
113,2017,3,North Dakota,Wine,126127,16270,613251,0.0265,,,,,,0.0,0
114,2017,3,Oregon,Wine,1285169,165787,3468412,0.0478,,,,,,0.0,0
115,2017,3,Texas,Wine,4658826,600989,22572383,0.0266,,,,,,0.0,28
116,2017,3,Virginia,Wine,2205239,284476,7015247,0.0406,,,,,,0.0,0
117,2017,3,Wisconsin,Wine,1022458,131897,4805415,0.0274,,,,,,0.0,49
118,2017,3,Alaska,Beer,1104293,49693,593378,0.0837,,,,,,0.0,0
119,2017,3,Arkansas,Beer,3770863,169689,2455022,0.0691,,,,,,0.0,0
120,2017,3,Colorado,Beer,9848197,443169,4634346,0.0956,,,,,,0.0,31
121,2017,3,Connecticut,Beer,4292946,193183,3015481,0.0641,,,,,,0.0,0
122,2017,3,Florida,Beer,40430413,1819369,17722275,0.1027,,,,,,0.0,31
123,2017,3,Illinois,Beer,21032499,946462,10556100,0.0897,,,,,,0.0,70
124,2017,3,Kansas,Beer,3892439,175160,2356231,0.0743,,,,,,0.0,35
125,2017,3,Kentucky,Beer,6286329,282885,3670568,0.0771,,,,,,0.0,0
126,2017,3,Massachusetts,Beer,10467658,471045,5815595,0.081,,,,,,0.0,55
127,2017,3,Missouri,Beer,11123045,500537,5037634,0.0994,,,,,,0.0,27
128,2017,3,North Dakota,Beer,1598135,71916,613251,0.1173,,,,,,0.0,0
129,2017,3,Oregon,Beer,7001122,315050,3468412,0.0908,,,,,,0.0,0
130,2017,3,Texas,Beer,42841618,1927873,22572383,0.0854,,,,,,0.0,28
131,2017,3,Virginia,Beer,12279624,552583,7015247,0.0788,,,,,,0.0,0
132,2017,4,Alaska,Spirits,131717,54136,593378,0.0912,,,,,,0.0,0
133,2017,4,Arkansas,Spirits,326769,134302,2455022,0.0547,,,,,,0.0,0
134,2017,4,Colorado,Spirits,945519,388608,4634346,0.0839,,,,,,0.0,31
135,2017,4,Connecticut,Spirits,530414,218000,3015481,0.0723,,,,,,0.0,0
136,2017,4,Florida,Spirits,3220124,1323471,17722275,0.0747,,,,,,0.0,31
137,2017,4,Illinois,Spirits,1486325,610879,10556100,0.0579,,,,,,0.0,70
138,2017,4,Kansas,Spirits,394536,162154,2356231,0.0688,,,,,,0.0,35
139,2017,4,Kentucky,Spirits,631720,259637,3670568,0.0707,,,,,,0.0,0
140,2017,4,Louisiana,Spirits,729840,299964,3807282,0.0788,,,,,,0.0,46
141,2017,4,Massachusetts,Spirits,1008246,414389,5815595,0.0713,,,,,,0.0,55
142,2017,4,Missouri,Spirits,980158,402845,5037634,0.08,,,,,,0.0,27
143,2017,4,North Dakota,Spirits,134596,55319,613251,0.0902,,,,,,0.0,0
144,2017,4,Texas,Spirits,3109741,1278104,22572383,0.0566,,,,,,0.0,28
145,2017,4,Virginia,Spirits,899499,369694,7015247,0.0527,,,,,,0.0,0
146,2017,4,Wisconsin,Spirits,1398414,574748,4805415,0.1196,,,,,,0.0,49
147,2017,4,Alaska,Wine,166416,21468,593378,0.0362,,,,,,0.0,0
148,2017,4,Arkansas,Wine,369228,47630,2455022,0.0194,,,,,,0.0,0
149,2017,4,Colorado,Wine,1376073,177513,4634346,0.0383,,,,,,0.0,31
150,2017,4,Connecticut,Wine,1070698,138120,3015481,0.0458,,,,,,0.0,0
151,2017,4,Florida,Wine,5967991,769871,17722275,0.0434,,,,,,0.0,31
152,2017,4,Illinois,Wine,2698416,348096,10556100,0.033,,,,,,0.0,70
153,2017,4,Kentucky,Wine,523184,67491,3670568,0.0184,,,,,,0.0,0
154,2017,4,Louisiana,Wine,763255,98460,3807282,0.0259,,,,,,0.0,46
155,2017,4,Massachusetts,Wine,2326263,300088,5815595,0.0516,,,,,,0.0,55
156,2017,4,Missouri,Wine,1068064,137780,5037634,0.0274,,,,,,0.0,27
157,2017,4,North Dakota,Wine,160336,20683,613251,0.0337,,,,,,0.0,0
158,2017,4,Oregon,Wine,1458788,188184,3468412,0.0543,,,,,,0.0,0
159,2017,4,Texas,Wine,4983229,642837,22572383,0.0285,,,,,,0.0,28
160,2017,4,Virginia,Wine,2049657,264406,7015247,0.0377,,,,,,0.0,0
161,2017,4,Wisconsin,Wine,1309427,168916,4805415,0.0352,,,,,,0.0,49
162,2017,4,Alaska,Beer,1069064,48108,593378,0.0811,,,,,,0.0,0
163,2017,4,Arkansas,Beer,4105442,184745,2455022,0.0753,,,,,,0.0,0
164,2017,4,Colorado,Beer,8949796,402741,4634346,0.0869,,,,,,0.0,31
165,2017,4,Connecticut,Beer,4328935,194802,3015481,0.0646,,,,,,0.0,0
166,2017,4,Florida,Beer,35827699,1612246,17722275,0.091,,,,,,0.0,31
167,2017,4,Illinois,Beer,20328054,914762,10556100,0.0867,,,,,,0.0,70
168,2017,4,Kansas,Beer,4814917,216671,2356231,0.092,,,,,,0.0,35
169,2017,4,Kentucky,Beer,6690048,301052,3670568,0.08199999999999999,,,,,,0.0,0
170,2017,4,Massachusetts,Beer,10183607,458262,5815595,0.0788,,,,,,0.0,55
171,2017,4,Missouri,Beer,10903214,490645,5037634,0.0974,,,,,,0.0,27
172,2017,4,North Dakota,Beer,1934276,87042,613251,0.1419,,,,,,0.0,0
173,2017,4,Oregon,Beer,8949102,402710,3468412,0.1161,,,,,,0.0,0
174,2017,4,Texas,Beer,55984422,2519299,22572383,0.1116,,,,,,0.0,28
175,2017,4,Virginia,Beer,11933973,537029,7015247,0.0766,,,,,,0.0,0
176,2017,5,Alaska,Spirits,158173,65009,593378,0.1096,,,,,,0.0,0
177,2017,5,Arkansas,Spirits,291084,119635,2455022,0.0487,,,,,,0.0,0
178,2017,5,Colorado,Spirits,1176509,483545,4634346,0.1043,,,,,,0.0,31
179,2017,5,Connecticut,Spirits,648230,266423,3015481,0.0884,,,,,,0.0,0
180,2017,5,Florida,Spirits,3920402,1611285,17722275,0.0909,,,,,,0.0,31
181,2017,5,Illinois,Spirits,2043145,839733,10556100,0.0795,,,,,,0.0,70
182,2017,5,Kansas,Spirits,345270,141906,2356231,0.0602,,,,,,0.0,35
183,2017,5,Kentucky,Spirits,573843,235849,3670568,0.0643,,,,,,0.0,0
184,2017,5,Louisiana,Spirits,799698,328676,3807282,0.0863,,,,,,0.0,46
185,2017,5,Massachusetts,Spirits,1268448,521332,5815595,0.0896,,,,,,0.0,55
186,2017,5,Missouri,Spirits,1087550,446983,5037634,0.0887,,,,,,0.0,27
187,2017,5,North Dakota,Spirits,177927,73128,613251,0.1192,,,,,,0.0,0
188,2017,5,Texas,Spirits,3262063,1340708,22572383,0.0594,,,,,,0.0,28
189,2017,5,Virginia,Spirits,974894,400681,7015247,0.0571,,,,,,0.0,0
190,2017,5,Wisconsin,Spirits,1067255,438642,4805415,0.0913,,,,,,0.0,49
191,2017,5,Alaska,Wine,225526,29093,593378,0.049,,,,,,0.0,0
192,2017,5,Arkansas,Wine,322580,41613,2455022,0.017,,,,,,0.0,0
193,2017,5,Colorado,Wine,1528132,197129,4634346,0.0425,,,,,,0.0,31
194,2017,5,Connecticut,Wine,1187011,153124,3015481,0.0508,,,,,,0.0,0
195,2017,5,Florida,Wine,5658457,729941,17722275,0.0412,,,,,,0.0,31
196,2017,5,Illinois,Wine,3201436,412985,10556100,0.0391,,,,,,0.0,70
197,2017,5,Kentucky,Wine,496274,64019,3670568,0.0174,,,,,,0.0,0
198,2017,5,Louisiana,Wine,826811,106659,3807282,0.027999999999999997,,,,,,0.0,46
199,2017,5,Massachusetts,Wine,2534209,326913,5815595,0.0562,,,,,,0.0,55
200,2017,5,Missouri,Wine,1191653,153723,5037634,0.0305,,,,,,0.0,27
201,2017,5,North Dakota,Wine,121996,15738,613251,0.0257,,,,,,0.0,0
202,2017,5,Oregon,Wine,1114087,143717,3468412,0.0414,,,,,,0.0,0
203,2017,5,Texas,Wine,4567998,589272,22572383,0.0261,,,,,,0.0,28
204,2017,5,Virginia,Wine,2277394,293784,7015247,0.0419,,,,,,0.0,0
205,2017,5,Wisconsin,Wine,1077970,139058,4805415,0.0289,,,,,,0.0,49
206,2017,5,Alaska,Beer,1457979,65609,593378,0.1106,,,,,,0.0,0
207,2017,5,Arkansas,Beer,4387883,197455,2455022,0.0804,,,,,,0.0,0
208,2017,5,Colorado,Beer,10684955,480823,4634346,0.1038,,,,,,0.0,31
209,2017,5,Connecticut,Beer,5209941,234447,3015481,0.0777,,,,,,0.0,0
210,2017,5,Florida,Beer,38488906,1732001,17722275,0.0977,,,,,,0.0,31
211,2017,5,Illinois,Beer,25126460,1130691,10556100,0.1071,,,,,,0.0,70
212,2017,5,Kansas,Beer,4224806,190116,2356231,0.0807,,,,,,0.0,35
213,2017,5,Kentucky,Beer,5983942,269277,3670568,0.0734,,,,,,0.0,0
214,2017,5,Massachusetts,Beer,12158741,547143,5815595,0.0941,,,,,,0.0,55
215,2017,5,Missouri,Beer,12137281,546178,5037634,0.1084,,,,,,0.0,27
216,2017,5,North Dakota,Beer,2116074,95223,613251,0.1553,,,,,,0.0,0
217,2017,5,Oregon,Beer,7206334,324285,3468412,0.0935,,,,,,0.0,0
218,2017,5,Texas,Beer,49560853,2230238,22572383,0.0988,,,,,,0.0,28
219,2017,5,Virginia,Beer,14616567,657746,7015247,0.0938,,,,,,0.0,0
220,2017,6,Alaska,Spirits,181130,74444,593378,0.1255,,,,,,0.0,0
221,2017,6,Arkansas,Spirits,327954,134789,2455022,0.0549,,,,,,0.0,0
222,2017,6,Colorado,Spirits,1438590,591260,4634346,0.1276,,,,,,0.0,31
223,2017,6,Connecticut,Spirits,768255,315753,3015481,0.1047,,,,,,0.0,0
224,2017,6,Florida,Spirits,4603094,1891872,17722275,0.1068,,,,,,0.0,31
225,2017,6,Illinois,Spirits,2358265,969247,10556100,0.0918,,,,,,0.0,70
226,2017,6,Kansas,Spirits,377964,155343,2356231,0.0659,,,,,,0.0,35
227,2017,6,Kentucky,Spirits,650132,267204,3670568,0.0728,,,,,,0.0,0
228,2017,6,Louisiana,Spirits,869685,357440,3807282,0.0939,,,,,,0.0,46
229,2017,6,Massachusetts,Spirits,1883692,774198,5815595,0.1331,,,,,,0.0,55
230,2017,6,Missouri,Spirits,1193229,490417,5037634,0.0974,,,,,,0.0,27
231,2017,6,North Dakota,Spirits,201090,82648,613251,0.1348,,,,,,0.0,0
232,2017,6,Texas,Spirits,3225024,1325485,22572383,0.0587,,,,,,0.0,28
233,2017,6,Virginia,Spirits,966995,397435,7015247,0.0567,,,,,,0.0,0
234,2017,6,Wisconsin,Spirits,1416800,582305,4805415,0.1212,,,,,,0.0,49
235,2017,6,Alaska,Wine,252221,32537,593378,0.0548,,,,,,0.0,0
236,2017,6,Arkansas,Wine,330236,42600,2455022,0.0174,,,,,,0.0,0
237,2017,6,Colorado,Wine,1708736,220427,4634346,0.0476,,,,,,0.0,31
238,2017,6,Connecticut,Wine,1298365,167489,3015481,0.0555,,,,,,0.0,0
239,2017,6,Florida,Wine,5702031,735562,17722275,0.0415,,,,,,0.0,31
240,2017,6,Illinois,Wine,3487153,449843,10556100,0.0426,,,,,,0.0,70
241,2017,6,Kentucky,Wine,530906,68487,3670568,0.0187,,,,,,0.0,0
242,2017,6,Louisiana,Wine,856872,110536,3807282,0.028999999999999998,,,,,,0.0,46
243,2017,6,Massachusetts,Wine,3272019,422090,5815595,0.0726,,,,,,0.0,55
244,2017,6,Missouri,Wine,1421505,183374,5037634,0.0364,,,,,,0.0,27
245,2017,6,North Dakota,Wine,122821,15844,613251,0.0258,,,,,,0.0,0
246,2017,6,Oregon,Wine,1265686,163274,3468412,0.0471,,,,,,0.0,0
247,2017,6,Texas,Wine,5012995,646676,22572383,0.0286,,,,,,0.0,28
248,2017,6,Virginia,Wine,2302976,297084,7015247,0.0423,,,,,,0.0,0
249,2017,6,Wisconsin,Wine,1296188,167208,4805415,0.0348,,,,,,0.0,49
250,2017,6,Alaska,Beer,1628971,73304,593378,0.1235,,,,,,0.0,0
251,2017,6,Arkansas,Beer,4874538,219354,2455022,0.0893,,,,,,0.0,0
252,2017,6,Colorado,Beer,12475707,561407,4634346,0.1211,,,,,,0.0,31
253,2017,6,Connecticut,Beer,5953145,267892,3015481,0.0888,,,,,,0.0,0
254,2017,6,Florida,Beer,36521145,1643452,17722275,0.0927,,,,,,0.0,31
255,2017,6,Illinois,Beer,27967981,1258559,10556100,0.1192,,,,,,0.0,70
256,2017,6,Kansas,Beer,4629261,208317,2356231,0.0884,,,,,,0.0,35
257,2017,6,Kentucky,Beer,7170994,322695,3670568,0.0879,,,,,,0.0,0
258,2017,6,Massachusetts,Beer,12701265,571557,5815595,0.0983,,,,,,0.0,55
259,2017,6,Missouri,Beer,12127850,545753,5037634,0.1083,,,,,,0.0,27
260,2017,6,North Dakota,Beer,2263360,101851,613251,0.1661,,,,,,0.0,0
261,2017,6,Oregon,Beer,8916745,401254,3468412,0.1157,,,,,,0.0,0
262,2017,6,Texas,Beer,62431460,2809416,22572383,0.1245,,,,,,0.0,28
263,2017,6,Virginia,Beer,15082202,678699,7015247,0.0967,,,,,,0.0,0
264,2017,7,Alaska,Spirits,149097,61279,593378,0.1033,,,,,,0.0,0
265,2017,7,Arkansas,Spirits,385670,158511,2455022,0.0646,,,,,,0.0,0
266,2017,7,Colorado,Spirits,933813,383797,4634346,0.0828,,,,,,0.0,31
267,2017,7,Connecticut,Spirits,573968,235901,3015481,0.0782,,,,,,0.0,0
268,2017,7,Florida,Spirits,2717018,1116694,17722275,0.063,,,,,,0.0,31
269,2017,7,Illinois,Spirits,1244927,511665,10556100,0.0485,,,,,,0.0,70
270,2017,7,Kansas,Spirits,454458,186782,2356231,0.0793,,,,,,0.0,35
271,2017,7,Kentucky,Spirits,689831,283521,3670568,0.0772,,,,,,0.0,0
272,2017,7,Louisiana,Spirits,637038,261823,3807282,0.0688,,,,,,0.0,46
273,2017,7,Massachusetts,Spirits,835468,343377,5815595,0.059000000000000004,,,,,,0.0,55
274,2017,7,Missouri,Spirits,884627,363582,5037634,0.0722,,,,,,0.0,27
275,2017,7,North Dakota,Spirits,154796,63621,613251,0.1037,,,,,,0.0,0
276,2017,7,Texas,Spirits,3356248,1379418,22572383,0.0611,,,,,,0.0,28
277,2017,7,Virginia,Spirits,950169,390519,7015247,0.0557,,,,,,0.0,0
278,2017,7,Wisconsin,Spirits,1540551,633166,4805415,0.1318,,,,,,0.0,49
279,2017,7,Alaska,Wine,213686,27565,593378,0.0465,,,,,,0.0,0
280,2017,7,Arkansas,Wine,365591,47161,2455022,0.0192,,,,,,0.0,0
281,2017,7,Colorado,Wine,1336047,172350,4634346,0.0372,,,,,,0.0,31
282,2017,7,Connecticut,Wine,1103936,142408,3015481,0.0472,,,,,,0.0,0
283,2017,7,Florida,Wine,4407939,568624,17722275,0.0321,,,,,,0.0,31
284,2017,7,Illinois,Wine,2429733,313436,10556100,0.0297,,,,,,0.0,70
285,2017,7,Kentucky,Wine,540076,69670,3670568,0.019,,,,,,0.0,0
286,2017,7,Louisiana,Wine,663628,85608,3807282,0.0225,,,,,,0.0,46
287,2017,7,Massachusetts,Wine,1846016,238136,5815595,0.0409,,,,,,0.0,55
288,2017,7,Missouri,Wine,1020401,131632,5037634,0.0261,,,,,,0.0,27
289,2017,7,North Dakota,Wine,108529,14000,613251,0.0228,,,,,,0.0,0
290,2017,7,Oregon,Wine,1492711,192560,3468412,0.0555,,,,,,0.0,0
291,2017,7,Texas,Wine,5106893,658789,22572383,0.0292,,,,,,0.0,28
292,2017,7,Virginia,Wine,2015054,259942,7015247,0.0371,,,,,,0.0,0
293,2017,7,Wisconsin,Wine,1352751,174505,4805415,0.0363,,,,,,0.0,49
294,2017,7,Alaska,Beer,1408319,63374,593378,0.1068,,,,,,0.0,0
295,2017,7,Arkansas,Beer,4875683,219406,2455022,0.0894,,,,,,0.0,0
296,2017,7,Colorado,Beer,10347649,465644,4634346,0.1005,,,,,,0.0,31
297,2017,7,Connecticut,Beer,4955283,222988,3015481,0.0739,,,,,,0.0,0
298,2017,7,Florida,Beer,32388125,1457466,17722275,0.0822,,,,,,0.0,31
299,2017,7,Illinois,Beer,21395931,962817,10556100,0.0912,,,,,,0.0,70
300,2017,7,Kansas,Beer,5711567,257021,2356231,0.1091,,,,,,0.0,35
301,2017,7,Kentucky,Beer,7756200,349029,3670568,0.0951,,,,,,0.0,0
302,2017,7,Massachusetts,Beer,10822605,487017,5815595,0.0837,,,,,,0.0,55
303,2017,7,Missouri,Beer,11000501,495023,5037634,0.0983,,,,,,0.0,27
304,2017,7,North Dakota,Beer,1857034,83567,613251,0.1363,,,,,,0.0,0
305,2017,7,Oregon,Beer,9756756,439054,3468412,0.1266,,,,,,0.0,0
306,2017,7,Texas,Beer,60231134,2710401,22572383,0.1201,,,,,,0.0,28
307,2017,7,Virginia,Beer,12634970,568574,7015247,0.081,,,,,,0.0,0
308,2017,8,Alaska,Spirits,177645,73012,593378,0.12300000000000001,,,,,,0.0,0
309,2017,8,Arkansas,Spirits,283947,116702,2455022,0.0475,,,,,,0.0,0
310,2017,8,Colorado,Spirits,1203259,494539,4634346,0.1067,,,,,,0.0,31
311,2017,8,Connecticut,Spirits,537312,220835,3015481,0.0732,,,,,,0.0,0
312,2017,8,Florida,Spirits,3392719,1394408,17722275,0.0787,,,,,,0.0,31
313,2017,8,Illinois,Spirits,1832047,752971,10556100,0.0713,,,,,,0.0,70
314,2017,8,Kansas,Spirits,295245,121346,2356231,0.0515,,,,,,0.0,35
315,2017,8,Kentucky,Spirits,539733,221830,3670568,0.0604,,,,,,0.0,0
316,2017,8,Louisiana,Spirits,736047,302515,3807282,0.0795,,,,,,0.0,46
317,2017,8,Massachusetts,Spirits,1078534,443277,5815595,0.0762,,,,,,0.0,55
318,2017,8,Missouri,Spirits,1018085,418433,5037634,0.0831,,,,,,0.0,27
319,2017,8,North Dakota,Spirits,167706,68927,613251,0.1124,,,,,,0.0,0
