Year,Month,FIPS,Beverage,Gallons,Ethanol,Population,PerCapita,PerCapita3yr,PctChange
2019,12,48,2,5451990,703307,23257363,0.0302,,
2019,12,51,2,2757294,355691,7094962,0.0501,,
2019,12,55,2,1241555,160161,4851640,0.033,,
2019,12,2,3,967735,43548,589481,0.0739,,
2019,12,5,3,3488029,156961,2476087,0.0634,,
2019,12,8,3,9503400,427653,4789291,0.0893,,
2019,12,9,3,4499695,202486,3019188,0.0671,,
2019,12,12,3,37192841,1673678,18207522,0.0919,,
2019,12,17,3,21176892,952960,10512479,0.0907,,
2019,12,20,3,3774539,169854,2371396,0.0716,,
2019,12,21,3,5755559,259000,3691561,0.0702,,
2019,12,25,3,9016289,405733,5862386,0.0692,,
2019,12,29,3,9547638,429644,5077875,0.0846,,
2019,12,38,3,1581953,71188,617880,0.1152,,
2019,12,41,3,6840035,307802,3547474,0.0868,,
2019,12,48,3,48725340,2192640,23257363,0.0943,,
2019,12,51,3,12098896,544450,7094962,0.0767,,
2020,1,2,1,121885,50095,589481,0.085,0.073,0.1643
2020,1,5,1,325925,133955,2476087,0.0541,0.0598,-0.0959
2020,1,8,1,896700,368544,4789291,0.077,0.0709,0.0854
2020,1,9,1,656658,269886,3019188,0.0894,0.067,0.3332
2020,1,12,1,3463591,1423536,18207522,0.0782,0.0692,0.1299
2020,1,17,1,1286982,528950,10512479,0.0503,0.0428,0.1746
2020,1,20,1,357762,147040,2371396,0.062,0.0639,-0.0289
2020,1,21,1,915314,376194,3691561,0.1019,0.0989,0.0309
2020,1,22,1,745114,306242,3799736,0.0806,0.0693,0.1638
2020,1,25,1,775435,318704,5862386,0.0544,0.0439,0.2377
2020,1,29,1,825776,339394,5077875,0.0668,0.0582,0.1491
2020,1,38,1,128193,52687,617880,0.0853,0.0859,-0.0068
2020,1,48,1,4654623,1913050,23257363,0.0823,0.0741,0.1105
2020,1,51,1,919804,378039,7094962,0.0533,0.0487,0.0949
2020,1,55,1,1505393,618717,4851640,0.1275,0.12,0.0631
2020,1,2,2,143291,18485,589481,0.0314,0.0313,0.0004
2020,1,5,2,431392,55650,2476087,0.0225,0.0222,0.0111
2020,1,8,2,1264300,163095,4789291,0.0341,0.033,0.031
2020,1,9,2,1329152,171461,3019188,0.0568,0.0428,0.3274
2020,1,12,2,6002247,774290,18207522,0.0425,0.0434,-0.0202
2020,1,17,2,2350544,303220,10512479,0.0288,0.0266,0.086
2020,1,21,2,732418,94482,3691561,0.0256,0.0284,-0.0984
2020,1,22,2,790085,101921,3799736,0.0268,0.0237,0.1309
2020,1,25,2,1472257,189921,5862386,0.0324,0.031,0.0439
2020,1,29,2,1260367,162587,5077875,0.032,0.0286,0.1183
2020,1,38,2,90482,11672,617880,0.0189,0.0199,-0.0527
2020,1,41,2,1517309,195733,3547474,0.0552,0.0527,0.0463
2020,1,48,2,6320419,815334,23257363,0.0351,0.0334,0.0488
2020,1,51,2,2038808,263006,7094962,0.0371,0.0363,0.0214
2020,1,55,2,1297703,167404,4851640,0.0345,0.0336,0.0266
2020,1,2,3,873146,39292,589481,0.0667,0.0638,0.0448
2020,1,5,3,3057175,137573,2476087,0.0556,0.0573,-0.0311
2020,1,8,3,8914300,401144,4789291,0.0838,0.0835,0.0026
2020,1,9,3,4291489,193117,3019188,0.064,0.0559,0.1442
2020,1,12,3,34260264,1541712,18207522,0.0847,0.0781,0.0839
2020,1,17,3,17297028,778366,10512479,0.074,0.0682,0.0863
2020,1,20,3,4223947,190078,2371396,0.0802,0.0718,0.1171
2020,1,21,3,5477229,246475,3691561,0.0668,0.0657,0.0156
2020,1,25,3,8783953,395278,5862386,0.0674,0.065,0.037
2020,1,29,3,8359075,376158,5077875,0.0741,0.079,-0.0625
2020,1,38,3,1605193,72234,617880,0.1169,0.1138,0.0271
2020,1,41,3,6066399,272988,3547474,0.077,0.0805,-0.0446
2020,1,48,3,55169587,2482631,23257363,0.1067,0.1009,0.0582
2020,1,51,3,10969587,493631,7094962,0.0696,0.0669,0.0405
2020,2,2,1,124792,51290,589481,0.087,0.0829,0.049
2020,2,5,1,299452,123075,2476087,0.0497,0.0453,0.0968
2020,2,8,1,1017700,418275,4789291,0.0873,0.0834,0.0471
2020,2,9,1,620677,255098,3019188,0.0845,0.0805,0.0496
2020,2,12,1,3725341,1531115,18207522,0.0841,0.0783,0.0735
2020,2,17,1,1592047,654331,10512479,0.0622,0.0574,0.0837
2020,2,20,1,330511,135840,2371396,0.0573,0.0586,-0.0221
2020,2,21,1,482955,198494,3691561,0.0538,0.045,0.1949
2020,2,22,1,824304,338789,3799736,0.0892,0.0733,0.2163
2020,2,25,1,923379,379509,5862386,0.0647,0.0587,0.103
2020,2,29,1,1029767,423234,5077875,0.0833,0.0752,0.1087
2020,2,38,1,146957,60399,617880,0.0978,0.0968,0.0101
2020,2,48,1,3321070,1364960,23257363,0.0587,0.0561,0.0456
2020,2,51,1,966554,397254,7094962,0.056,0.0496,0.1281
2020,2,55,1,1082700,444990,4851640,0.0917,0.073,0.2561
2020,2,2,2,183387,23657,589481,0.0401,0.0366,0.0974
2020,2,5,2,351567,45352,2476087,0.0183,0.0199,-0.0776
2020,2,8,2,1438400,185554,4789291,0.0387,0.0409,-0.0523
2020,2,9,2,914697,117996,3019188,0.0391,0.0439,-0.109
2020,2,12,2,6965256,898518,18207522,0.0493,0.0453,0.089
2020,2,17,2,2652625,342189,10512479,0.0326,0.0328,-0.008
2020,2,21,2,382166,49299,3691561,0.0134,0.0129,0.0322
2020,2,22,2,838758,108200,3799736,0.0285,0.0251,0.134
2020,2,25,2,1849625,238602,5862386,0.0407,0.0427,-0.0463
2020,2,29,2,1049834,135429,5077875,0.0267,0.0296,-0.099
2020,2,38,2,96965,12508,617880,0.0202,0.0223,-0.0911
2020,2,41,2,1244876,160589,3547474,0.0453,0.042,0.0772
2020,2,48,2,4602558,593730,23257363,0.0255,0.0271,-0.0589
2020,2,51,2,2001842,258238,7094962,0.0364,0.0357,0.0196
2020,2,55,2,1016296,131102,4851640,0.027,0.0293,-0.0767
2020,2,2,3,807103,36320,589481,0.0616,0.062,-0.0065
2020,2,5,3,3432513,154463,2476087,0.0624,0.0624,-0.0007
2020,2,8,3,7843100,352940,4789291,0.0737,0.0747,-0.014
2020,2,9,3,3293585,148211,3019188,0.0491,0.0512,-0.0403
2020,2,12,3,31051945,1397338,18207522,0.0767,0.0798,-0.0382
2020,2,17,3,14512769,653075,10512479,0.0621,0.0696,-0.1078
2020,2,20,3,4590295,206563,2371396,0.0871,0.0751,0.1603
2020,2,21,3,5637796,253701,3691561,0.0687,0.0463,0.4853
2020,2,25,3,8001865,360084,5862386,0.0614,0.0596,0.0298
2020,2,29,3,8692307,391154,5077875,0.077,0.0646,0.1926
2020,2,38,3,1402642,63119,617880,0.1022,0.0991,0.0311
2020,2,41,3,6842158,307897,3547474,0.0868,0.0865,0.0036
2020,2,48,3,44981154,2024152,23257363,0.087,0.0813,0.0706
2020,2,51,3,9423540,424059,7094962,0.0598,0.0633,-0.0555
2020,3,2,1,178287,73276,589481,0.1243,0.101,0.2311
2020,3,5,1,317338,130426,2476087,0.0527,0.0525,0.0034
2020,3,8,1,1370100,563111,4789291,0.1176,0.1006,0.1684
2020,3,9,1,630619,259184,3019188,0.0858,0.0782,0.0983
2020,3,12,1,5222317,2146372,18207522,0.1179,0.0993,0.1871
2020,3,17,1,1837357,755154,10512479,0.0718,0.0683,0.0517
2020,3,20,1,420056,172643,2371396,0.0728,0.059,0.2347
2020,3,21,1,563527,231610,3691561,0.0627,0.0636,-0.0134
2020,3,22,1,801257,329317,3799736,0.0867,0.0786,0.1028
2020,3,25,1,1232300,506475,5862386,0.0864,0.0818,0.0562
2020,3,29,1,1291767,530916,5077875,0.1046,0.0864,0.2095
2020,3,38,1,202883,83385,617880,0.135,0.1028,0.3128
2020,3,48,1,3134252,1288178,23257363,0.0554,0.0501,0.1061
2020,3,51,1,1208176,496560,7094962,0.07,0.0573,0.2206
2020,3,55,1,969848,398608,4851640,0.0822,0.0959,-0.1433
2020,3,2,2,202228,26087,589481,0.0443,0.0409,0.0808
2020,3,5,2,337796,43576,2476087,0.0176,0.0163,0.0821
2020,3,8,2,1725800,222628,4789291,0.0465,0.0405,0.1481
2020,3,9,2,1262908,162915,3019188,0.054,0.051,0.0572
2020,3,12,2,7278198,938888,18207522,0.0516,0.0486,0.0619
2020,3,17,2,3167325,408585,10512479,0.0389,0.0351,0.1087
2020,3,21,2,517008,66694,3691561,0.0181,0.0143,0.263
2020,3,22,2,881068,113658,3799736,0.0299,0.0264,0.1341
2020,3,25,2,2343322,302288,5862386,0.0516,0.0515,0.0011
2020,3,29,2,1241485,160152,5077875,0.0315,0.0322,-0.0209
2020,3,38,2,135485,17478,617880,0.0283,0.0261,0.0839
2020,3,41,2,952934,122928,3547474,0.0347,0.0378,-0.0835
2020,3,48,2,4673983,602944,23257363,0.0259,0.0262,-0.0089
2020,3,51,2,2490500,321274,7094962,0.0453,0.0389,0.1629
2020,3,55,2,969969,125126,4851640,0.0258,0.0263,-0.0208
2020,3,2,3,1067000,48015,589481,0.0815,0.0797,0.0225
2020,3,5,3,3235304,145589,2476087,0.0588,0.0666,-0.1175
2020,3,8,3,10305200,463734,4789291,0.0968,0.0894,0.0832
2020,3,9,3,4057008,182565,3019188,0.0605,0.0609,-0.0072
2020,3,12,3,38961260,1753257,18207522,0.0963,0.0991,-0.0287
2020,3,17,3,19059958,857698,10512479,0.0816,0.0851,-0.0408
2020,3,20,3,3839498,172777,2371396,0.0729,0.0657,0.1084
2020,3,21,3,5823982,262079,3691561,0.071,0.0724,-0.019
2020,3,25,3,8522469,383511,5862386,0.0654,0.0743,-0.1195
2020,3,29,3,10148309,456674,5077875,0.0899,0.1089,-0.1743
2020,3,38,3,1609332,72420,617880,0.1172,0.1184,-0.0101
2020,3,41,3,4668238,210071,3547474,0.0592,0.0828,-0.2845
2020,3,48,3,36355383,1635992,23257363,0.0703,0.0818,-0.1397
2020,3,51,3,12153709,546917,7094962,0.0771,0.0745,0.0346
2020,4,2,1,137414,56477,589481,0.0958,0.0919,0.0424
2020,4,5,1,355568,146139,2476087,0.059,0.0593,-0.0045
2020,4,8,1,1187000,487857,4789291,0.1019,0.0874,0.1652
2020,4,9,1,538158,221183,3019188,0.0733,0.0784,-0.066
2020,4,12,1,3498849,1438027,18207522,0.079,0.0792,-0.0034
2020,4,17,1,1614067,663382,10512479,0.0631,0.0627,0.0069
2020,4,20,1,436642,179460,2371396,0.0757,0.0656,0.1533
2020,4,21,1,766428,315002,3691561,0.0853,0.0721,0.184
2020,4,22,1,778979,320160,3799736,0.0843,0.0825,0.0208
2020,4,25,1,1288456,529555,5862386,0.0903,0.0755,0.1959
2020,4,29,1,1204389,495004,5077875,0.0975,0.088,0.1074
2020,4,38,1,158589,65180,617880,0.1055,0.0995,0.0601
2020,4,48,1,3696936,1519441,23257363,0.0653,0.0577,0.1316
2020,4,51,1,1041156,427915,7094962,0.0603,0.0535,0.1277
2020,4,55,1,1299509,534098,4851640,0.1101,0.0905,0.216
2020,4,2,2,173410,22370,589481,0.0379,0.038,-0.0007
2020,4,5,2,419116,54066,2476087,0.0218,0.0204,0.0719
2020,4,8,2,1435400,185167,4789291,0.0387,0.038,0.018
2020,4,9,2,997187,128637,3019188,0.0426,0.0457,-0.0685
2020,4,12,2,5854050,755172,18207522,0.0415,0.0436,-0.0492
2020,4,17,2,3051175,393602,10512479,0.0374,0.0345,0.0854
2020,4,21,2,586330,75637,3691561,0.0205,0.0172,0.1942
2020,4,22,2,788818,101758,3799736,0.0268,0.0271,-0.0115
2020,4,25,2,2399196,309496,5862386,0.0528,0.0489,0.0799
2020,4,29,2,1280565,165193,5077875,0.0325,0.0286,0.1376
2020,4,38,2,133607,17235,617880,0.0279,0.0352,-0.2084
2020,4,41,2,1407574,181577,3547474,0.0512,0.0565,-0.0939
2020,4,48,2,5769815,744306,23257363,0.032,0.0277,0.1541
2020,4,51,2,2373129,306134,7094962,0.0431,0.0393,0.0991
2020,4,55,2,1375711,177467,4851640,0.0366,0.0331,0.1062
2020,4,2,3,1029292,46318,589481,0.0786,0.0828,-0.0509
2020,4,5,3,4164013,187381,2476087,0.0757,0.0749,0.0102
2020,4,8,3,9134800,411066,4789291,0.0858,0.0908,-0.0551
2020,4,9,3,3653464,164406,3019188,0.0545,0.0633,-0.1398
2020,4,12,3,31766390,1429488,18207522,0.0785,0.0889,-0.1172
2020,4,17,3,18216473,819741,10512479,0.078,0.0845,-0.0777
2020,4,20,3,4083550,183760,2371396,0.0775,0.0901,-0.1397
2020,4,21,3,6190006,278550,3691561,0.0755,0.0809,-0.0672
2020,4,25,3,9339014,420256,5862386,0.0717,0.0791,-0.0942
2020,4,29,3,10295949,463318,5077875,0.0912,0.0955,-0.0447
2020,4,38,3,1663237,74846,617880,0.1211,0.1363,-0.1113
2020,4,41,3,7050587,317276,3547474,0.0894,0.0984,-0.0912
2020,4,48,3,57955922,2608016,23257363,0.1121,0.1056,0.0617
2020,4,51,3,12256665,551550,7094962,0.0777,0.0775,0.0033
2020,5,2,1,162836,66926,589481,0.1135,0.1195,-0.0501
2020,5,5,1,389313,160008,2476087,0.0646,0.0531,0.2177
2020,5,8,1,1267600,520984,4789291,0.1088,0.0918,0.1851
2020,5,12,1,3759949,1545339,18207522,0.0849,0.094,-0.0974
2020,5,17,1,1873356,769949,10512479,0.0732,0.0802,-0.0871
2020,5,20,1,354336,145632,2371396,0.0614,0.0672,-0.0862
2020,5,21,1,726668,298661,3691561,0.0809,0.0706,0.1466
2020,5,22,1,860348,353603,3799736,0.0931,0.0914,0.0184
2020,5,25,1,1313240,539742,5862386,0.0921,0.092,0.0003
2020,5,29,1,1217312,500315,5077875,0.0985,0.0943,0.0453
2020,5,38,1,171132,70335,617880,0.1138,0.1174,-0.0307
2020,5,48,1,3906776,1605685,23257363,0.069,0.06,0.1511
2020,5,51,1,1193072,490353,7094962,0.0691,0.0594,0.1632
2020,5,55,1,1199306,492915,4851640,0.1016,0.1044,-0.0269
2020,5,2,2,192257,24801,589481,0.0421,0.0495,-0.1506
2020,5,5,2,460357,59386,2476087,0.024,0.0196,0.2212
2020,5,8,2,1441100,185902,4789291,0.0388,0.0391,-0.0077
2020,5,12,2,5465524,705053,18207522,0.0387,0.0425,-0.0898
2020,5,17,2,3015029,388939,10512479,0.037,0.0404,-0.085
2020,5,21,2,594242,76657,3691561,0.0208,0.0185,0.1204
2020,5,22,2,854269,110201,3799736,0.029,0.029,-0.0005
2020,5,25,2,2316822,298870,5862386,0.051,0.057,-0.1055
2020,5,29,2,1118837,144330,5077875,0.0284,0.034,-0.1635
2020,5,38,2,114532,14775,617880,0.0239,0.0249,-0.0398
2020,5,41,2,1280473,165181,3547474,0.0466,0.0434,0.0734
2020,5,48,2,5343889,689362,23257363,0.0296,0.0263,0.1284
2020,5,51,2,2516758,324662,7094962,0.0458,0.0434,0.0543
2020,5,55,2,1023082,131978,4851640,0.0272,0.0291,-0.0654
2020,5,2,3,1325679,59656,589481,0.1012,0.1119,-0.0958
2020,5,5,3,4560783,205235,2476087,0.0829,0.0758,0.0941
2020,5,8,3,11226400,505188,4789291,0.1055,0.106,-0.005
2020,5,12,3,37372548,1681765,18207522,0.0924,0.0973,-0.0509
2020,5,17,3,22023830,991072,10512479,0.0943,0.1096,-0.1395
2020,5,20,3,4789450,215525,2371396,0.0909,0.0833,0.0911
2020,5,21,3,6523404,293553,3691561,0.0795,0.077,0.0322
2020,5,25,3,8093156,364192,5862386,0.0621,0.0935,-0.3358
2020,5,29,3,10412428,468559,5077875,0.0923,0.1048,-0.1193
2020,5,38,3,1668102,75065,617880,0.1215,0.1492,-0.1855
2020,5,41,3,8139362,366271,3547474,0.1032,0.1037,-0.0047
2020,5,48,3,52663183,2369843,23257363,0.1019,0.0999,0.0197
2020,5,51,3,13468290,606073,7094962,0.0854,0.0945,-0.0961
2020,6,2,1,164974,67804,589481,0.115,0.1228,-0.0631
2020,6,5,1,403284,165750,2476087,0.0669,0.0608,0.1015
2020,6,12,1,4817947,1980176,18207522,0.1088,0.1043,0.0425
2020,6,17,1,2138480,878915,10512479,0.0836,0.0911,-0.082
2020,6,20,1,421672,173307,2371396,0.0731,0.0716,0.0211
2020,6,21,1,743544,305597,3691561,0.0828,0.0736,0.1245
2020,6,22,1,853285,350700,3799736,0.0923,0.0887,0.0402
2020,6,25,1,2041665,839124,5862386,0.1431,0.1288,0.1114
2020,6,29,1,1511011,621026,5077875,0.1223,0.0962,0.2709
2020,6,38,1,233857,96115,617880,0.1556,0.1332,0.168
2020,6,48,1,4026484,1654885,23257363,0.0712,0.063,0.1286
2020,6,51,1,1122002,461143,7094962,0.065,0.058,0.1201
2020,6,55,1,1246502,512313,4851640,0.1056,0.1198,-0.1185
2020,6,2,2,216480,27926,589481,0.0474,0.0532,-0.11
2020,6,5,2,406776,52474,2476087,0.0212,0.0197,0.0746
2020,6,12,2,5946248,767066,18207522,0.0421,0.0389,0.0823
2020,6,17,2,3325383,428974,10512479,0.0408,0.0414,-0.0133
2020,6,21,2,579422,74745,3691561,0.0202,0.0193,0.0508
2020,6,22,2,833160,107478,3799736,0.0283,0.0267,0.0586
2020,6,25,2,2962165,382119,5862386,0.0652,0.0697,-0.0644
2020,6,29,2,1327277,171219,5077875,0.0337,0.0327,0.0327
2020,6,38,2,143106,18461,617880,0.0299,0.0251,0.1911
2020,6,41,2,1201871,155041,3547474,0.0437,0.0407,0.0744
2020,6,48,2,5518415,711876,23257363,0.0306,0.0289,0.0598
2020,6,51,2,2475614,319354,7094962,0.045,0.0401,0.1213
2020,6,55,2,1309909,168978,4851640,0.0348,0.035,-0.0043
2020,6,2,3,1374767,61865,589481,0.1049,0.1183,-0.1131
2020,6,5,3,4295133,193281,2476087,0.0781,0.0861,-0.093
2020,6,12,3,38453648,1730414,18207522,0.095,0.0899,0.0574
2020,6,17,3,25465636,1145954,10512479,0.109,0.1094,-0.0037
2020,6,20,3,5635898,253615,2371396,0.1069,0.094,0.1383
2020,6,21,3,6041900,271886,3691561,0.0737,0.0781,-0.0573
2020,6,25,3,10335283,465088,5862386,0.0793,0.0913,-0.1312
2020,6,29,3,11099851,499493,5077875,0.0984,0.1056,-0.0682
2020,6,38,3,2091390,94113,617880,0.1523,0.1664,-0.0844
2020,6,41,3,7969948,358648,3547474,0.1011,0.1135,-0.1092
2020,6,48,3,62290399,2803068,23257363,0.1205,0.1216,-0.0085
